customer_id,age,tenure_months,monthly_recharge,data_usage_gb,num_complaints,plan_type,region,avg_call_drops,churned
1593,48,8,765.52,31.38,2,prepaid,east,11,1
1594,23,7,516.32,20.03,6,postpaid,east,1,1
1595,52,25,372.96,1.71,2,prepaid,north,11,1
1596,68,17,265.37,58.69,2,prepaid,east,13,1
1597,68,56,142.5,10.89,1,postpaid,north,11,0
1598,60,2,567.39,28.48,5,prepaid,south,6,1
1599,61,35,721.07,59.35,0,prepaid,west,4,0
1600,63,14,697.46,45.31,1,postpaid,south,5,0
1601,69,41,860.52,50.84,7,prepaid,south,10,0
1602,47,79,427.44,29.99,7,prepaid,north,2,0
1603,64,49,967.02,21.81,4,postpaid,north,5,1
1604,34,42,959.34,39.12,5,postpaid,north,14,1
1605,68,71,596.8,49.76,3,prepaid,east,8,0
1606,54,38,723.16,13.22,3,prepaid,north,7,0
1607,24,56,833.36,57.34,6,postpaid,north,12,1
1608,48,74,427.7,47.97,1,prepaid,west,7,0
1609,30,53,395.92,52.54,1,postpaid,north,11,0
1610,43,35,907.78,25.29,3,prepaid,south,6,0
1611,51,15,497.23,32.22,6,postpaid,east,1,1
1612,69,42,854.51,8.41,0,prepaid,west,5,0
1613,44,33,212.55,21.81,4,postpaid,west,9,1
1614,48,19,729.91,16.2,2,prepaid,east,7,0
1615,33,73,775.38,5.02,1,postpaid,east,2,0
1616,65,43,264.07,41.37,7,postpaid,north,4,1
1617,40,12,441.97,37.55,4,prepaid,west,11,1
1618,68,79,947.82,25.51,7,prepaid,south,6,0
1619,23,5,407.27,1.74,4,prepaid,north,0,1
1620,27,40,272.15,41.49,6,prepaid,north,11,1
1621,29,26,683.73,11.94,7,prepaid,south,2,1
1622,58,28,931.63,43.27,3,prepaid,south,0,0
1623,58,13,400.66,45.03,4,postpaid,north,8,1
1624,35,7,234.61,32.6,7,postpaid,west,11,1
1625,54,65,908.07,51.5,2,prepaid,east,11,0
1626,34,33,288.32,23.07,2,postpaid,west,14,1
1627,63,65,282.6,45.35,5,prepaid,east,6,0
1628,64,14,570.33,35.97,6,prepaid,east,13,1
1629,34,71,868.72,30.2,0,postpaid,west,13,0
1630,36,7,832.35,4.34,7,prepaid,north,9,1
1631,35,60,512.89,42.1,4,postpaid,north,5,0
1632,24,59,300.07,4.71,4,prepaid,east,5,0
1633,47,8,470.52,14.99,1,prepaid,south,2,0
1634,20,53,563.9,29.08,2,postpaid,north,10,0
1635,50,11,544.01,45.51,4,prepaid,east,4,0
1636,26,22,396.7,13.3,2,prepaid,east,14,1
1637,47,38,703.51,37.62,6,prepaid,south,6,0
1638,20,28,226.7,34.94,3,postpaid,east,10,1
1639,56,38,192.94,42.09,2,prepaid,north,12,0
1640,30,82,102.61,12.75,3,postpaid,east,13,1
1641,27,46,729.99,54.18,2,postpaid,north,13,1
1642,40,47,221.79,11.75,1,postpaid,north,13,1
1643,52,40,568.82,6.01,5,prepaid,west,9,1
1644,58,29,261.69,46.39,6,prepaid,north,10,1
1645,64,24,659.24,47.06,0,postpaid,east,2,1
1646,67,14,739.89,55.48,0,postpaid,south,4,0
1647,24,32,599.26,14.77,0,postpaid,east,4,1
1648,49,75,949.34,13.83,7,postpaid,north,13,1
1649,52,81,686.23,18.74,4,prepaid,north,2,0
1650,51,46,561.29,13.05,0,postpaid,south,13,1
1651,63,75,339.69,23.78,0,prepaid,north,10,0
1652,34,44,784.72,17.17,0,postpaid,north,3,0
1653,46,24,255.65,19.52,3,prepaid,north,8,1
1654,51,57,116.75,4.76,4,postpaid,east,13,1
1655,43,52,336.9,53.96,2,postpaid,north,13,0
1656,55,7,322.92,14.44,0,prepaid,west,10,0
1657,32,66,335.59,46.14,3,postpaid,east,5,0
1658,29,47,724.28,50.57,1,postpaid,east,0,0
1659,23,60,141.81,25.06,3,prepaid,south,0,0
1660,54,62,717.73,28.68,0,prepaid,south,5,0
1661,47,19,227.74,45.9,7,postpaid,south,10,1
1662,40,3,455.44,40.64,3,postpaid,north,12,1
1663,19,29,715.87,43.92,4,prepaid,north,2,0
1664,18,35,930.48,49.17,3,prepaid,east,7,0
1665,60,4,837.99,10.33,3,postpaid,north,12,1
1666,27,15,975.91,26.35,1,postpaid,west,6,0
1667,34,4,963.89,6.03,1,postpaid,south,13,1
1668,23,14,609.18,34.99,0,postpaid,north,9,1
1669,37,14,960.05,17.77,2,postpaid,south,5,1
1670,69,35,926.6,18.77,2,prepaid,north,1,0
1671,38,19,209.08,56.17,3,prepaid,south,14,1
1672,39,57,585.95,25.5,0,prepaid,south,6,0
1673,46,2,479.47,28.15,0,prepaid,east,4,1
1674,30,7,636.6,33.16,2,postpaid,north,3,1
1675,63,82,915.51,6.65,7,prepaid,west,7,0
1676,26,33,335.8,14.65,2,postpaid,west,13,1
1677,24,66,676.55,15.06,5,prepaid,west,9,0
1678,66,19,668.83,18.88,6,postpaid,north,0,0
1679,44,5,835.19,45.5,7,prepaid,east,0,1
1680,30,11,818.19,17.07,2,postpaid,north,5,0
1681,19,79,133.45,5.99,2,prepaid,south,5,0
1682,55,1,915.97,3.35,5,prepaid,east,2,1
1683,66,28,549.19,43.31,0,prepaid,east,2,0
1684,66,77,916.19,10.81,0,prepaid,north,9,0
1685,34,55,331.98,47.34,4,prepaid,west,3,0
1686,23,24,117.08,1.11,6,prepaid,north,4,1
1687,54,34,636.27,29.69,6,postpaid,north,11,1
1688,30,0,411.22,36.46,7,prepaid,east,2,1
1689,60,25,841.18,16.03,5,postpaid,south,2,1
1690,66,20,746.19,49.25,7,prepaid,north,4,1
1691,56,1,229.05,26.77,4,prepaid,north,14,1
1692,57,71,969.52,32.38,5,prepaid,west,9,0
1693,36,31,337.31,28.79,3,postpaid,south,1,0
1694,69,71,940.1,40.72,1,prepaid,north,5,0
1695,68,22,497.12,16.82,7,prepaid,east,12,1
1696,41,27,740.42,59.33,5,prepaid,south,7,0
1697,37,78,901.72,5.65,7,postpaid,north,11,1
1698,24,69,461.9,38.49,4,postpaid,north,6,0
1699,38,25,203.7,52.7,0,postpaid,north,3,0
1700,63,16,778.31,42.23,0,prepaid,south,6,0
1701,44,5,914.31,42.84,3,prepaid,east,9,1
1702,60,66,224.47,3.23,5,postpaid,south,13,0
1703,67,62,207.69,43.2,5,postpaid,south,0,0
1704,19,23,729.93,19.63,5,postpaid,south,10,1
1705,61,78,479.87,17.0,5,prepaid,south,7,1
1706,21,61,577.02,12.82,5,postpaid,west,9,1
1707,58,63,729.92,4.2,1,prepaid,north,1,0
1708,29,52,875.93,56.36,6,prepaid,north,13,1
1709,42,80,133.84,33.51,1,postpaid,north,11,0
1710,29,77,651.03,51.15,6,postpaid,south,14,0
1711,24,32,845.9,37.59,7,postpaid,north,3,1
1712,29,13,850.21,16.79,0,prepaid,east,13,1
1713,36,72,674.7,50.09,3,prepaid,west,5,0
1714,19,2,665.95,35.99,5,prepaid,west,5,1
1715,63,53,595.26,25.67,1,postpaid,east,5,0
1716,22,76,318.23,24.14,5,postpaid,south,3,0
1717,61,55,395.96,7.0,2,prepaid,west,8,0
1718,25,69,327.69,9.25,0,postpaid,west,4,0
1719,66,6,824.74,5.44,7,postpaid,south,2,1
1720,46,72,318.58,3.69,6,postpaid,east,10,1
1721,25,68,128.59,23.14,3,prepaid,west,3,0
1722,60,82,501.12,8.05,7,prepaid,east,10,0
1723,54,80,159.58,13.09,7,prepaid,west,12,1
1724,20,4,240.69,45.56,6,prepaid,north,3,1
1725,38,41,448.84,33.96,6,prepaid,west,6,1
1726,23,7,899.93,31.02,5,prepaid,south,7,1
1727,29,79,731.52,12.93,4,prepaid,south,14,0
1728,34,42,656.24,23.55,4,postpaid,east,4,1
1729,47,68,550.68,58.79,1,prepaid,east,12,0
1730,65,21,378.15,5.34,6,postpaid,south,9,1
1731,65,22,420.77,9.1,7,prepaid,north,4,1
1732,51,35,517.9,38.59,7,prepaid,south,14,1
1733,30,24,293.63,21.23,2,prepaid,north,2,0
1734,35,67,483.26,54.06,3,prepaid,west,10,0
1735,54,83,176.17,56.78,2,postpaid,north,12,0
1736,47,25,203.75,53.21,4,postpaid,north,10,1
1737,30,16,227.61,59.91,5,postpaid,north,6,1
1738,37,65,142.18,41.94,2,postpaid,east,9,1
1739,53,37,842.27,12.76,4,postpaid,north,10,0
1740,39,41,187.91,53.09,1,prepaid,south,11,0
1741,24,41,676.95,33.5,1,prepaid,north,10,1
1742,39,65,961.67,0.91,6,prepaid,north,13,1
1743,32,47,728.98,28.06,1,prepaid,east,11,0
1744,55,2,689.85,11.34,2,prepaid,south,1,1
1745,24,59,481.43,53.94,0,prepaid,south,5,0
1746,65,10,323.3,39.38,1,postpaid,north,6,1
1747,49,35,302.93,19.74,0,postpaid,north,1,0
1748,54,34,389.75,1.15,4,prepaid,east,0,0
1749,21,38,892.83,26.92,3,postpaid,west,13,0
1750,67,11,888.2,12.51,7,prepaid,north,1,1
1751,39,58,899.32,55.42,0,postpaid,south,14,0
1752,48,33,349.53,9.87,6,postpaid,east,0,1
1753,37,62,921.24,38.64,4,postpaid,west,11,0
1754,61,4,656.08,39.63,1,prepaid,south,3,1
1755,40,65,761.91,16.33,3,prepaid,north,0,0
1756,59,25,618.39,48.57,1,prepaid,east,3,1
1757,43,10,862.47,39.39,0,postpaid,south,9,1
1758,54,80,657.01,58.53,1,prepaid,north,14,0
1759,54,36,822.94,28.85,0,postpaid,south,14,0
1760,25,25,588.13,42.85,0,prepaid,south,8,0
1761,50,42,503.69,59.89,6,postpaid,east,1,1
1762,54,4,621.0,24.2,4,prepaid,south,10,1
1763,24,66,327.48,34.18,7,postpaid,north,0,1
1764,61,49,408.67,1.22,3,prepaid,south,6,0
1765,28,73,696.07,34.45,3,prepaid,north,1,0
1766,38,59,315.95,24.72,4,postpaid,north,0,0
1767,39,21,543.24,30.17,2,prepaid,north,11,1
1768,41,36,877.41,4.88,6,prepaid,east,12,1
1769,35,0,748.04,11.1,2,prepaid,south,3,0
1770,68,55,895.46,29.27,7,prepaid,east,5,0
1771,69,38,144.66,13.81,1,postpaid,north,4,0
1772,67,31,489.28,26.61,2,postpaid,east,10,1
1773,40,57,199.35,2.29,3,postpaid,south,3,1
1774,28,76,949.14,38.09,0,postpaid,north,1,0
1775,31,64,559.77,36.57,4,prepaid,west,10,0
1776,25,13,353.98,28.66,4,prepaid,north,12,1
1777,41,9,582.45,43.67,7,postpaid,north,14,1
1778,22,16,195.01,49.84,7,prepaid,west,10,1
1779,67,79,458.49,46.48,6,prepaid,east,6,0
1780,69,54,864.88,35.68,6,prepaid,east,6,1
1781,24,46,826.66,20.32,2,postpaid,south,2,0
1782,47,49,247.02,22.03,4,prepaid,west,2,0
1783,29,17,850.39,51.99,6,prepaid,south,9,1
1784,59,16,492.15,28.4,5,prepaid,west,4,1
1785,54,53,291.14,31.73,5,prepaid,north,13,1
1786,55,4,153.33,1.47,6,prepaid,south,13,1
1787,24,52,923.29,21.03,3,prepaid,east,6,0
1788,26,3,622.08,16.36,0,prepaid,south,1,1
1789,68,69,491.5,20.38,4,prepaid,east,5,0
1790,62,70,164.53,42.86,2,postpaid,east,2,0
1791,41,38,403.76,28.54,5,prepaid,east,4,0
1792,27,27,641.42,2.72,4,postpaid,north,3,1
1793,56,16,345.76,53.52,3,prepaid,east,3,1
1794,61,73,137.25,43.83,7,postpaid,west,0,1
1795,55,75,658.43,50.98,5,prepaid,east,14,0
1796,66,45,142.07,42.71,4,prepaid,north,12,1
1797,46,23,954.04,8.24,0,prepaid,north,12,0
1798,49,16,616.65,18.75,6,postpaid,east,2,1
1799,23,82,528.55,48.44,5,prepaid,east,7,0
1800,23,14,885.34,15.76,1,prepaid,east,3,0
1801,27,79,243.01,20.22,1,postpaid,west,6,0
1802,56,20,346.44,50.46,4,postpaid,north,4,1
1803,58,45,231.17,37.57,7,postpaid,west,8,1
1804,22,52,373.0,49.42,3,prepaid,south,1,0
1805,57,24,155.6,47.42,7,postpaid,east,1,1
1806,25,34,907.68,10.69,2,prepaid,west,13,0
1807,22,5,491.12,37.4,1,prepaid,south,12,1
1808,44,35,314.99,54.41,1,postpaid,west,1,0
1809,37,69,468.48,42.83,1,prepaid,south,7,0
1810,65,73,620.51,54.95,0,prepaid,east,4,0
1811,61,16,420.26,29.27,7,prepaid,north,4,1
1812,24,75,177.05,8.47,7,prepaid,east,11,1
1813,33,19,479.97,25.43,2,prepaid,south,4,0
1814,22,36,821.11,57.59,4,prepaid,west,8,0
1815,32,42,537.66,11.09,1,prepaid,north,5,1
1816,53,40,774.2,53.44,7,postpaid,north,10,1
1817,33,76,841.53,32.01,2,prepaid,south,11,1
1818,43,44,606.6,48.69,3,postpaid,east,2,0
1819,56,46,161.08,19.15,3,postpaid,south,12,1
1820,40,45,529.3,12.61,1,prepaid,south,1,0
1821,68,76,944.39,4.01,5,prepaid,north,9,1
1822,34,3,521.67,42.96,0,prepaid,west,8,1
1823,54,16,325.87,51.21,1,prepaid,north,5,0
1824,44,66,181.25,24.25,4,prepaid,west,11,1
1825,30,11,767.65,47.14,6,prepaid,north,6,1
1826,57,49,206.82,44.74,7,postpaid,west,9,1
1827,23,80,670.7,12.21,0,prepaid,north,9,0
1828,52,41,778.06,43.59,2,prepaid,north,5,0
1829,37,64,317.91,57.58,2,prepaid,north,9,0
1830,34,10,305.08,48.88,1,prepaid,west,2,1
1831,26,81,103.47,24.07,2,prepaid,north,2,0
1832,18,24,579.02,58.6,7,postpaid,north,10,1
1833,26,49,245.84,1.77,7,postpaid,west,8,1
1834,51,30,107.08,57.56,0,prepaid,south,3,0
1835,50,28,623.87,9.73,3,prepaid,west,0,1
1836,53,82,222.67,17.2,4,prepaid,east,0,0
1837,69,40,279.08,9.5,7,prepaid,east,2,1
1838,24,53,866.31,26.91,3,postpaid,east,4,1
1839,44,71,624.99,6.97,5,prepaid,east,3,0
1840,42,74,617.7,38.1,6,postpaid,north,10,0
1841,41,39,271.52,44.87,0,postpaid,west,4,0
1842,56,41,503.48,25.45,7,prepaid,west,4,1
1843,19,24,530.76,26.81,2,prepaid,east,1,0
1844,50,74,322.25,25.57,1,prepaid,north,12,1
1845,21,6,763.89,6.23,2,prepaid,south,5,0
1846,19,53,331.32,43.44,6,prepaid,south,8,1
1847,66,34,245.04,46.42,6,prepaid,north,10,1
1848,30,50,605.05,47.39,0,prepaid,north,13,0
1849,43,61,172.54,6.44,3,prepaid,north,3,0
1850,63,22,304.51,16.14,3,prepaid,north,1,1
1851,28,24,187.23,9.78,0,postpaid,north,8,1
1852,30,71,815.1,14.22,6,prepaid,south,4,0
1853,55,2,567.89,4.02,7,prepaid,east,8,1
1854,41,75,279.64,55.32,4,prepaid,east,11,0
1855,52,2,951.05,33.36,4,prepaid,south,6,0
1856,54,33,299.55,19.52,7,prepaid,west,9,1
1857,24,69,732.75,30.04,0,postpaid,north,12,0
1858,46,16,296.6,26.59,6,prepaid,north,11,1
1859,41,76,124.96,6.3,7,postpaid,east,11,1
1860,65,58,738.48,9.32,6,postpaid,west,7,1
1861,25,61,936.03,28.78,0,postpaid,south,10,0
1862,66,7,813.3,51.08,0,postpaid,west,9,1
1863,61,61,527.18,33.39,0,prepaid,west,7,0
1864,37,47,779.79,9.68,2,postpaid,east,7,0
1865,49,28,352.26,21.15,3,postpaid,north,1,1
1866,55,74,131.29,27.79,2,prepaid,north,10,0
1867,24,24,519.1,24.76,3,postpaid,west,14,1
1868,24,63,877.9,5.44,6,postpaid,south,11,0
1869,64,39,243.59,18.73,2,postpaid,east,7,1
1870,58,33,757.3,40.23,6,postpaid,north,10,1
1871,37,36,657.52,3.12,7,postpaid,south,10,1
1872,46,56,174.65,39.23,6,postpaid,north,5,1
1873,38,48,333.12,44.06,5,postpaid,north,5,1
1874,38,6,537.02,30.61,2,postpaid,north,6,1
1875,56,52,871.54,40.97,5,prepaid,south,12,0
1876,43,70,671.4,18.85,7,prepaid,south,11,1
1877,22,72,260.53,46.96,4,postpaid,west,4,0
1878,31,41,948.99,17.94,1,postpaid,east,6,0
1879,51,73,658.51,9.73,3,prepaid,north,3,0
1880,55,78,627.86,47.81,3,prepaid,east,0,0
1881,44,82,270.9,34.09,1,prepaid,east,3,0
1882,48,32,284.73,21.89,0,prepaid,east,13,0
1883,23,2,354.04,54.52,5,prepaid,east,2,1
1884,41,5,807.18,27.69,7,prepaid,south,2,1
1885,23,53,227.29,28.29,4,postpaid,west,5,1
1886,64,66,371.55,53.53,2,prepaid,south,1,0
1887,57,72,223.37,37.24,4,prepaid,east,14,1
1888,24,83,841.38,16.79,6,postpaid,south,4,0
1889,41,56,260.83,39.77,1,postpaid,north,9,1
1890,46,54,832.58,39.38,3,postpaid,east,3,0
1891,55,30,824.61,32.04,0,postpaid,south,6,1
1892,65,15,160.54,34.41,5,prepaid,east,2,1
1893,55,21,815.31,37.42,1,prepaid,north,4,0
1894,64,18,791.86,18.95,1,postpaid,south,6,0
1895,31,77,654.69,51.27,3,prepaid,north,11,0
1896,61,78,262.59,26.61,5,prepaid,south,12,0
1897,62,59,324.19,40.92,1,prepaid,east,13,0
1898,50,16,906.07,30.7,1,postpaid,south,2,1
1899,59,31,679.84,27.8,6,prepaid,north,10,1
1900,58,6,669.17,18.17,6,prepaid,south,8,1
1901,36,53,806.77,41.93,2,prepaid,south,13,0
1902,24,10,188.96,44.93,0,prepaid,east,5,0
1903,25,40,212.52,41.54,2,prepaid,south,13,0
1904,63,48,468.48,1.27,1,prepaid,south,12,1
1905,40,41,418.16,51.2,3,postpaid,west,1,0
1906,30,9,536.22,54.23,5,prepaid,south,13,1
1907,21,71,246.16,1.99,4,prepaid,north,9,1
1908,20,41,213.92,11.93,2,prepaid,south,6,1
1909,56,45,535.56,15.39,0,postpaid,south,3,0
1910,53,19,725.81,47.18,3,prepaid,north,6,0
1911,50,83,608.46,7.24,3,prepaid,west,14,0
1912,39,55,753.86,32.64,7,prepaid,north,11,1
1913,48,54,360.48,23.26,6,postpaid,north,10,1
1914,61,31,465.81,15.42,0,prepaid,west,13,0
1915,37,58,909.45,12.65,2,postpaid,north,3,0
1916,58,45,747.88,6.02,1,prepaid,west,11,0
1917,51,3,140.34,43.48,0,prepaid,south,5,0
1918,62,33,316.09,15.44,2,postpaid,west,13,1
1919,49,83,535.55,30.73,5,postpaid,south,4,0
1920,64,20,518.68,32.82,0,prepaid,north,3,1
1921,24,82,156.1,21.5,6,prepaid,east,13,0
1922,47,28,109.33,53.74,6,prepaid,west,11,1
1923,23,79,651.08,20.33,1,prepaid,east,7,0
1924,41,81,347.94,29.34,3,postpaid,north,5,0
1925,34,80,878.51,20.22,6,postpaid,north,13,0
1926,67,8,905.99,45.89,2,prepaid,north,8,0
1927,42,21,217.61,47.31,6,postpaid,north,10,1
1928,69,35,202.91,40.95,7,prepaid,south,14,1
1929,45,61,558.93,38.77,7,prepaid,north,13,0
1930,38,80,304.83,17.53,4,prepaid,west,1,0
1931,54,67,478.58,49.48,3,prepaid,east,10,0
1932,64,83,224.91,33.51,2,prepaid,east,6,0
1933,21,44,321.06,0.63,7,prepaid,north,14,1
1934,63,39,212.52,55.23,0,postpaid,east,8,0
1935,60,33,361.29,31.59,7,postpaid,north,14,1
1936,48,28,659.15,36.34,3,prepaid,north,0,0
1937,46,58,580.72,13.27,6,prepaid,north,12,0
1938,54,27,832.23,30.37,2,prepaid,south,10,0
1939,43,71,944.91,58.55,5,prepaid,north,13,0
1940,57,83,136.87,17.66,3,postpaid,east,1,0
1941,61,63,877.28,43.29,6,prepaid,east,7,0
1942,67,36,978.97,52.06,4,prepaid,east,8,0
1943,56,20,761.38,45.05,5,prepaid,east,10,0
1944,36,60,218.9,43.05,3,postpaid,south,3,0
1945,36,46,649.01,18.69,4,postpaid,west,3,0
1946,56,6,277.57,39.66,6,postpaid,south,4,1
1947,62,75,214.38,41.11,4,postpaid,north,7,1
1948,63,3,604.88,33.72,3,postpaid,west,7,1
1949,26,22,247.51,2.81,3,postpaid,south,9,1
1950,36,8,907.52,54.99,1,prepaid,north,10,0
1951,64,62,546.89,13.45,3,prepaid,west,4,0
1952,22,4,553.88,38.97,2,postpaid,south,11,1
1953,60,81,550.1,16.07,0,postpaid,south,0,0
1954,20,69,689.45,20.01,7,prepaid,north,5,1
1955,68,68,706.88,49.14,5,prepaid,west,2,0
1956,49,52,766.09,48.38,5,postpaid,south,13,1
1957,57,76,591.77,11.86,3,prepaid,east,3,0
1958,39,58,642.2,47.05,6,prepaid,north,13,1
1959,25,40,197.52,32.22,1,postpaid,east,2,1
1960,42,82,197.6,38.64,6,prepaid,west,8,0
1961,51,11,603.54,33.36,5,postpaid,east,4,1
1962,44,51,596.87,26.98,2,postpaid,east,10,1
1963,19,74,183.52,2.69,2,prepaid,south,9,1
1964,26,34,780.3,34.14,3,postpaid,west,14,1
1965,42,23,828.37,5.63,7,prepaid,north,9,1
1966,52,28,330.71,0.96,6,prepaid,east,0,0
1967,56,4,218.72,23.86,3,prepaid,east,1,1
1968,60,54,302.81,58.38,6,postpaid,north,3,1
1969,44,79,887.62,31.76,7,postpaid,south,10,0
1970,46,83,305.8,19.93,3,prepaid,east,13,1
1971,26,54,226.73,55.83,0,prepaid,north,2,0
1972,46,82,486.21,8.12,2,postpaid,north,5,0
1973,33,34,543.44,8.77,7,prepaid,west,8,1
1974,56,25,881.89,42.19,5,postpaid,east,0,0
1975,51,64,471.67,11.48,4,postpaid,north,1,0
1976,32,41,194.12,54.95,1,postpaid,south,2,0
1977,46,77,845.1,28.94,5,prepaid,east,0,0
1978,22,4,307.61,5.12,2,prepaid,north,12,1
1979,27,10,516.47,32.76,2,postpaid,east,12,1
1980,33,9,887.77,13.51,6,prepaid,south,14,1
1981,56,3,960.94,25.64,4,prepaid,east,2,1
1982,32,46,239.4,33.29,4,postpaid,east,10,1
1983,41,70,444.45,41.51,3,postpaid,west,10,0
1984,42,26,573.46,38.04,6,prepaid,west,0,0
1985,35,49,242.28,25.22,0,prepaid,east,9,0
1986,32,58,674.05,43.17,2,prepaid,north,11,0
1987,54,44,608.16,56.55,7,postpaid,west,3,1
1988,42,41,649.04,9.84,0,prepaid,north,7,1
1989,40,59,993.8,13.15,7,prepaid,west,4,1
1990,28,10,294.58,59.51,3,prepaid,east,13,1
1991,40,24,935.05,42.8,6,postpaid,north,0,1
1992,51,25,104.12,26.9,6,postpaid,east,1,1
1993,58,45,434.33,10.64,6,postpaid,north,1,1
1994,57,13,783.77,58.99,4,postpaid,north,1,1
1995,65,77,709.34,10.08,5,postpaid,north,2,0
1996,58,39,872.94,24.0,7,postpaid,west,5,0
1997,22,40,614.04,26.8,7,postpaid,south,7,1
1998,47,68,532.0,39.83,3,prepaid,west,11,0
1999,69,39,873.8,3.58,0,postpaid,east,7,0
2000,61,12,398.73,17.94,6,postpaid,west,4,1
2001,52,23,146.89,41.13,6,prepaid,north,0,1
2002,46,74,234.08,32.03,4,prepaid,east,5,0
2003,32,30,475.16,20.85,1,prepaid,west,11,0
2004,61,9,130.89,35.77,0,prepaid,north,9,1
2005,48,30,662.92,37.98,5,prepaid,east,10,1
2006,37,45,153.22,52.6,1,prepaid,west,4,0
2007,48,43,912.65,38.71,2,prepaid,north,13,0
2008,59,81,316.3,35.68,3,prepaid,east,8,0
2009,69,28,610.82,43.03,4,prepaid,east,14,1
2010,19,60,916.22,14.82,3,prepaid,north,6,0
2011,61,48,387.63,57.4,2,prepaid,north,11,1
2012,57,25,376.39,16.64,5,prepaid,north,0,1
2013,43,64,148.93,9.67,7,prepaid,east,11,1
2014,63,23,439.83,51.88,0,prepaid,east,9,0
2015,29,41,166.2,4.5,0,postpaid,north,13,1
2016,56,68,611.88,46.93,1,postpaid,east,6,0
2017,32,43,823.75,37.15,1,postpaid,east,10,0
2018,44,32,109.97,57.75,4,postpaid,east,11,1
2019,46,4,743.7,57.93,6,postpaid,west,2,1
2020,52,5,428.27,49.58,2,prepaid,east,5,1
2021,31,68,683.25,59.88,1,prepaid,east,3,0
2022,56,74,629.49,2.5,4,prepaid,north,0,0
2023,43,46,809.26,51.39,6,prepaid,north,1,0
2024,48,50,618.19,11.02,1,postpaid,north,6,0
2025,30,12,219.55,14.21,1,prepaid,north,0,1
2026,40,59,769.89,42.82,7,prepaid,north,7,1
2027,28,76,356.81,34.93,0,prepaid,east,13,0
2028,38,18,352.18,7.79,1,postpaid,south,7,0
2029,58,45,121.43,4.5,5,postpaid,east,7,1
2030,28,65,358.29,45.34,6,postpaid,south,12,1
2031,20,69,448.77,11.13,7,prepaid,north,2,1
2032,28,21,754.36,54.36,7,prepaid,east,13,1
2033,33,73,117.77,18.34,4,prepaid,north,11,1
2034,39,56,804.54,34.6,1,prepaid,west,13,0
2035,50,69,417.1,28.09,3,postpaid,north,4,1
2036,54,44,952.68,33.88,6,prepaid,east,4,0
2037,57,66,812.47,28.17,5,postpaid,north,3,0
2038,39,76,479.87,41.01,3,prepaid,west,3,0
2039,47,6,694.76,54.13,5,prepaid,west,11,1
2040,34,11,357.45,3.06,4,prepaid,east,9,1
2041,34,45,427.21,47.82,6,prepaid,north,14,1
2042,25,19,691.03,55.37,5,postpaid,south,12,1
2043,45,9,438.32,33.83,2,prepaid,south,3,0
2044,32,74,525.17,38.24,1,prepaid,south,12,0
2045,34,45,849.01,49.16,4,postpaid,north,13,0
2046,43,43,698.57,39.89,7,prepaid,north,9,1
2047,24,46,695.17,32.75,2,postpaid,south,5,0
2048,24,6,976.0,10.03,5,postpaid,south,9,1
2049,34,63,974.32,8.14,7,prepaid,south,14,0
2050,38,19,210.0,41.96,6,prepaid,north,1,1
2051,24,59,937.52,23.25,3,prepaid,south,11,0
2052,68,69,409.28,3.1,0,prepaid,south,13,0
2053,23,58,861.73,42.61,3,prepaid,north,3,0
2054,53,54,162.26,21.79,5,postpaid,north,4,1
2055,59,78,206.31,35.68,0,prepaid,south,1,0
2056,29,41,288.47,35.32,1,prepaid,south,2,0
2057,19,26,759.43,34.42,1,prepaid,east,12,0
2058,55,17,419.6,33.85,1,prepaid,north,7,1
2059,36,58,725.0,0.92,5,prepaid,north,6,0
2060,64,48,421.89,58.85,5,postpaid,east,2,1
2061,44,11,543.8,24.22,1,postpaid,east,8,1
2062,19,42,701.33,14.65,7,prepaid,south,11,1
2063,27,27,990.45,59.4,7,prepaid,east,4,0
2064,46,58,654.06,5.15,2,prepaid,east,8,0
2065,30,77,797.79,16.66,4,postpaid,west,9,0
2066,55,24,101.58,14.9,1,prepaid,north,0,1
2067,49,82,676.78,13.05,3,prepaid,west,9,0
2068,42,40,287.92,6.58,6,postpaid,north,6,1
2069,48,72,300.55,33.99,6,postpaid,west,13,1
2070,34,14,426.88,31.69,3,prepaid,north,6,1
2071,56,1,141.71,0.89,7,postpaid,west,3,1
2072,23,71,949.93,51.03,0,prepaid,south,4,0
2073,59,10,967.43,49.7,4,prepaid,south,9,0
2074,33,22,770.7,7.89,3,prepaid,east,11,1
2075,43,37,439.83,48.47,7,postpaid,north,12,1
2076,27,38,489.97,30.73,6,prepaid,north,5,1
2077,50,17,908.42,8.37,6,postpaid,west,9,1
2078,58,56,483.51,55.63,2,prepaid,north,9,0
2079,27,5,985.65,24.46,4,postpaid,north,14,1
2080,47,1,601.45,4.68,3,prepaid,north,7,1
2081,50,48,611.67,12.47,1,postpaid,south,7,0
2082,45,78,202.89,31.37,0,prepaid,south,8,0
2083,28,48,401.5,46.23,0,prepaid,east,7,0
2084,31,48,803.19,43.9,6,postpaid,north,11,1
2085,22,79,974.58,55.32,7,prepaid,south,2,0
2086,53,36,539.32,37.15,4,prepaid,east,9,1
2087,51,71,104.2,21.5,5,prepaid,west,14,1
2088,58,31,500.86,17.05,3,prepaid,east,8,1
2089,69,56,664.8,54.02,7,prepaid,west,4,0
2090,28,75,277.95,58.91,3,postpaid,south,2,0
